owner_step	source_step	handoff_status	owner_step_tsv_has_file_id	owner_step_md_mentions_file_id	file_id	status	path	file_kind	route_classes	features	group	disposition	evidence	notes	minimalism_gate	audit_bucket	audit_action	audit_rationale
M08	M04	external-handoff-not-reacknowledged	no	no	001045	A	target/linux/mediatek/patches-6.6/999-2728-net-ethernet-mtk_eth_soc-add-2500Mbps-maximum-rate-limit.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001047	A	target/linux/mediatek/patches-6.6/999-2730-net-ethernet-mtk_eth_soc-record-PPPQ-status-in-the-mtk_qdma_shaper.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001089	A	target/linux/mediatek/patches-6.6/999-3002-net-ethernet-mtk_ppe-keep-sp-in-the-info1.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001094	A	target/linux/mediatek/patches-6.6/999-3007-net-ethernet-mtk_ppe-add-roaming-handler.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001095	A	target/linux/mediatek/patches-6.6/999-3008-net-ethernet-mtk_ppe-enable-CS0_PIPE-and-SRH_CACHE_F.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001096	A	target/linux/mediatek/patches-6.6/999-3009-net-ethernet-mtk_ppe-fix-typo-for-enabling-MIB-cache.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001097	A	target/linux/mediatek/patches-6.6/999-3010-net-ethernet-mtk_ppe-dispatch-short-packets-a-high-p.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001098	A	target/linux/mediatek/patches-6.6/999-3011-net-ethernet-mtk_ppe-change-TCP-UDP-aging-out-time.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M04	external-handoff-not-reacknowledged	no	no	001106	A	target/linux/mediatek/patches-6.6/999-3019-net-ethernet-mtk_ppe-add-adaptive-PPPQ-mode.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M08 markdown covers netfilter/nft flowtable, HNAT, PPE/RSS/LRO, WED/PPE runtime, and acceleration-performance topics.
M08	M05	external-handoff-not-reacknowledged	no	no	001054	A	target/linux/mediatek/patches-6.6/999-2739-net-dsa-support-hardware-flow-table-offload.patch	patch	primary	network:dsa:switch,network:dsa:tagging,network:switch:external-dsa,network:switch:vlan-offload	dsa-flow-offload-boundary	defer	Patch adds DSA hardware flow table offload hooks; M05 explicitly excludes HNAT/PPE/WED/flow-offload enablement.	M08 TODO: review DSA flow-offload integration only after M05 wired behavior and M06/M07 Wi-Fi paths are stable.	offload boundary declared	true-owner-gap	consider backfill or formal global handoff addendum before M08 implementation	Audit says this is a real M08 offload/acceleration entry point that is not explicitly visible in M08 artifacts.
M08	M07	external-handoff-not-reacknowledged	no	no	000225	A	package/kernel/mac80211/patches/subsys/0016-mtk-mac80211-add-fill-receive-path-ops-to-get-wed-id.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-offload-WED-boundary	defer	Dense-read diff: adds ieee80211_ops.net_fill_receive_path, drv_net_fill_receive_path, ieee80211_netdev_fill_receive_path, .ndo_fill_receive_path registration, and ieee80211_vif_to_netdev export so drivers can provide hardware receive-path/WED flow resolution.	M08 TODO: evaluate WED/PPE/hardware receive-path offload after base Wi-Fi/userspace is stable. M07 records API exposure only; do not enable or validate offload here.	M08 boundary explicit: offload/WED/PPE receive/forward path is documented and not pulled into M07.	true-owner-gap	consider backfill or formal global handoff addendum before M08 implementation	Audit says this is a real M08 offload/acceleration entry point that is not explicitly visible in M08 artifacts.
M08	M07	external-handoff-not-reacknowledged	no	no	000256	A	package/kernel/mac80211/patches/subsys/0047-mtk-mac80211-fix-mac-address-to-support-hw-path-in-s.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-offload-WED-boundary	defer	Dense-read diff: in ieee80211_netdev_fill_forward_path station mode, MLD uses sdata->vif.cfg.ap_addr instead of deflink BSSID when finding the AP STA for hardware forward path.	M08 TODO: station hw-path/WED forwarding semantics belong to offload validation. M07 may need the MLD address context but must not claim hw-path success.	M08 boundary explicit: offload/WED/PPE receive/forward path is documented and not pulled into M07.	true-owner-gap	consider backfill or formal global handoff addendum before M08 implementation	Audit says this is a real M08 offload/acceleration entry point that is not explicitly visible in M08 artifacts.
M08	M07	external-handoff-not-reacknowledged	no	no	000289	A	package/kernel/mac80211/patches/subsys/0080-tmp-disable-ndo_fill_receive_path-ops-for-6.6.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-offload-WED-boundary	defer	Dense-read diff: wraps ieee80211_netdev_fill_receive_path and .ndo_fill_receive_path registration in LINUX_VERSION_IS_LESS(6,6,0), temporarily disabling receive-path offload hook on 6.6+ kernels.	M08 TODO: kernel-version offload hook policy must be reviewed with WED/PPE/HNAT; M07 must not decide acceleration behavior.	M08 boundary explicit: offload/WED/PPE receive/forward path is documented and not pulled into M07.	true-owner-gap	consider backfill or formal global handoff addendum before M08 implementation	Audit says this is a real M08 offload/acceleration entry point that is not explicitly visible in M08 artifacts.
M08	M11	external-handoff-not-reacknowledged	no	no	000825	A	target/linux/mediatek/base-files/etc/init.d/pppq-ebl.init	unknown	primary,supporting	openwrt:base-files:board-detect,openwrt:init:service	M11-accel-init-handoff	defer	Dense-read: init script selects hnat or mtk_ppe debugfs and writes 2 to qos_toggle at START=99.	TODO M08: acceleration/offload owner must decide whether PPPQ/EBL policy is valid; M11 must only recheck final service/package state after M08.	pass: debugfs toggle is not treated as release validation success.	true-owner-gap	consider backfill or formal global handoff addendum before M08 implementation	Audit says this is a real M08 offload/acceleration entry point that is not explicitly visible in M08 artifacts.
M09	M00	external-handoff-not-reacknowledged	no	no	001004	A	target/linux/mediatek/patches-6.6/999-2100-thermal-mediatek-add-mt7988-lvts-support.patch	patch	review-only	dts:soc:base	board-extras-patch	defer	Patch affects thermal, PWM, fan, or USB behavior.	M09 owns board extras after boot/wired/Wi-Fi are stable.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M09 markdown covers LVTS/fan, PWM, USB clock, PCIe expansion, IRQ affinity, soft on/off, and TPHY board-extra topics.
M09	M00	external-handoff-not-reacknowledged	no	no	001006	A	target/linux/mediatek/patches-6.6/999-2133-pwm-mediatek-add-longer-period-support.patch	patch	review-only	dts:soc:base	board-extras-patch	defer	Patch affects thermal, PWM, fan, or USB behavior.	M09 owns board extras after boot/wired/Wi-Fi are stable.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M09 markdown covers LVTS/fan, PWM, USB clock, PCIe expansion, IRQ affinity, soft on/off, and TPHY board-extra topics.
M09	M00	external-handoff-not-reacknowledged	no	no	001128	A	target/linux/mediatek/patches-6.6/999-clk-02-clk-mediatek-mt7988-mark-usb-pipe-clks-as-critical.patch	patch	review-only	dts:soc:base	board-extras-patch	defer	Patch affects thermal, PWM, fan, or USB behavior.	M09 owns board extras after boot/wired/Wi-Fi are stable.	context grouped; hardware files not dropped from filename alone	covered-by-topic	keep visible in global worklist; no immediate backfill unless follow-up audit disagrees	Audit says M09 markdown covers LVTS/fan, PWM, USB clock, PCIe expansion, IRQ affinity, soft on/off, and TPHY board-extra topics.
M09	M00	external-handoff-not-reacknowledged	no	no	001135	A	target/linux/mediatek/patches-6.6/999-pcie-01-pcie-mediatek-gen3-Add-PCIe-max-link-width-adjustment.patch	patch	review-only	dts:soc:base	pcie-expansion-patch	defer	Patch affects PCIe controller or expansion behavior.	M09 owns board extras and expansion.	context grouped; hardware files not dropped from filename alone	true-owner-gap	consider backfill or formal global handoff addendum before M09 implementation	Round1 x5 audit found M09 static PCIe/USB topology coverage is insufficient for PCIe controller/TPHY driver behavior; owner artifacts do not explicitly re-acknowledge this file_id/topic.
M09	M00	external-handoff-not-reacknowledged	no	no	001136	A	target/linux/mediatek/patches-6.6/999-pcie-02-pcie-mediatek-gen3-Add-PCIe-IRQ-affinity-support.patch	patch	review-only	dts:soc:base	pcie-expansion-patch	defer	Patch affects PCIe controller or expansion behavior.	M09 owns board extras and expansion.	context grouped; hardware files not dropped from filename alone	true-owner-gap	consider backfill or formal global handoff addendum before M09 implementation	Round1 x5 audit found M09 static PCIe/USB topology coverage is insufficient for PCIe controller/TPHY driver behavior; owner artifacts do not explicitly re-acknowledge this file_id/topic.
M09	M00	external-handoff-not-reacknowledged	no	no	001138	A	target/linux/mediatek/patches-6.6/999-pcie-04-pcie-mediatek-gen3-Add-soft-off-and-soft-on-API.patch	patch	review-only	dts:soc:base	pcie-expansion-patch	defer	Patch affects PCIe controller or expansion behavior.	M09 owns board extras and expansion.	context grouped; hardware files not dropped from filename alone	true-owner-gap	consider backfill or formal global handoff addendum before M09 implementation	Round1 x5 audit found M09 static PCIe/USB topology coverage is insufficient for PCIe controller/TPHY driver behavior; owner artifacts do not explicitly re-acknowledge this file_id/topic.
M09	M00	external-handoff-not-reacknowledged	no	no	001146	A	target/linux/mediatek/patches-6.6/999-tphy-01-phy-mtk-tphy-Add-PCIe-2-lane-efuse-support.patch	patch	review-only	dts:soc:base,network:phy:generic,network:phy:multi-rate	pcie-expansion-patch	defer	Patch targets MediaTek TPHY PCIe 2-lane efuse support.	M09 owns PCIe/USB/expansion PHY behavior; not Ethernet PHY despite file name.	content-checked owner correction; no migrate decision in M00	true-owner-gap	consider backfill or formal global handoff addendum before M09 implementation	Round1 x5 audit found M09 static PCIe/USB topology coverage is insufficient for PCIe controller/TPHY driver behavior; owner artifacts do not explicitly re-acknowledge this file_id/topic.
M09	M00	external-handoff-not-reacknowledged	no	no	001147	A	target/linux/mediatek/patches-6.6/999-tphy-02-phy-mtk-tphy-add-auto-load-valid-check-mechanism.patch	patch	review-only	dts:soc:base,network:phy:generic,network:phy:multi-rate	pcie-expansion-patch	defer	Patch targets MediaTek TPHY auto-load valid checks.	M09 owns PCIe/USB/expansion PHY behavior; not Ethernet PHY despite file name.	content-checked owner correction; no migrate decision in M00	true-owner-gap	consider backfill or formal global handoff addendum before M09 implementation	Round1 x5 audit found M09 static PCIe/USB topology coverage is insufficient for PCIe controller/TPHY driver behavior; owner artifacts do not explicitly re-acknowledge this file_id/topic.
M09	M00	external-handoff-not-reacknowledged	no	no	001148	A	target/linux/mediatek/patches-6.6/999-tphy-03-phy-mtk-tphy-one-setting-of-TTSSC-Freq-Dev-for-all-IC-cases.patch	patch	review-only	dts:soc:base,network:phy:generic,network:phy:multi-rate	pcie-expansion-patch	defer	Patch targets MediaTek TPHY TTSSC frequency deviation settings.	M09 owns PCIe/USB/expansion PHY behavior; not Ethernet PHY despite file name.	content-checked owner correction; no migrate decision in M00	true-owner-gap	consider backfill or formal global handoff addendum before M09 implementation	Round1 x5 audit found M09 static PCIe/USB topology coverage is insufficient for PCIe controller/TPHY driver behavior; owner artifacts do not explicitly re-acknowledge this file_id/topic.
M09	M01	external-handoff-not-reacknowledged	no	no	000053	M	package/kernel/linux/modules/usb.mk	unknown	primary	openwrt:package:kernel-modules	board-extra-module-boundary	defer	Only changes MediaTek xHCI packaging to set `CONFIG_USB_XHCI_MTK_DEBUGFS=n`.	USB controller/module policy belongs to board extras; not needed to define the M01 image skeleton.	deferred with owner	wrong-owner-or-source	review ownership before implementation; likely M11 package-closure rather than M09	Audit says package/kernel/linux/modules/usb.mk is package/release validation material, even if M09 cares about USB runtime.
M09	M06	external-handoff-not-reacknowledged	no	no	001136	A	target/linux/mediatek/patches-6.6/999-pcie-02-pcie-mediatek-gen3-Add-PCIe-IRQ-affinity-support.patch	patch	primary	bus:pcie:controller	M06-F-pcie-controller-policy-handoff	defer	Vendor PCIe IRQ affinity patch is controller/performance policy; direct 8X Wi-Fi DTS/DTSO does not prove basic radio enumeration depends on it.	M09 TODO: review PCIe IRQ affinity as expansion/controller policy after M06 radio enumeration is stable; M06 must not pull this into basic Wi-Fi bring-up.	deferred instead of hidden minimal drop	true-owner-gap	consider backfill or formal global handoff addendum before M09 implementation	Round1 x5 audit found M09 static PCIe/USB topology coverage is insufficient for PCIe controller/TPHY driver behavior; owner artifacts do not explicitly re-acknowledge this file_id/topic.
M10	M02	external-handoff-not-reacknowledged	no	no	000490	A	package/mtk/reset-boot-count/Makefile	makefile	supporting	boot:recovery:failsafe	recovery-boot-count-boundary	defer	Package builds a reset-boot-count kernel module, but direct 8X DTS has no `mediatek,reset-boot-count` property and the 8X image/package evidence does not prove it is needed for SD boot.	Not an M02 SD boot requirement. M10 can re-evaluate if persistent dual-boot or A/B bootcount policy is intentionally introduced.	deferred after direct evidence check	true-owner-gap	consider backfill or formal global handoff addendum before M10 implementation	Audit says reset-boot-count storage/recovery rows are deferred to M10 but not re-acknowledged by M10 artifacts.
M10	M02	external-handoff-not-reacknowledged	no	no	000491	A	package/mtk/reset-boot-count/files/reset-boot-count.init	unknown	supporting	boot:recovery:failsafe	recovery-boot-count-boundary	defer	Init script only loads the module when `/sys/firmware/devicetree/base/mediatek,reset-boot-count` exists; direct 8X DTS evidence does not provide that property.	Not required for SD no-install boot safety. M10 owns any later bootcount policy.	deferred after property absence check	true-owner-gap	consider backfill or formal global handoff addendum before M10 implementation	Audit says reset-boot-count storage/recovery rows are deferred to M10 but not re-acknowledged by M10 artifacts.
M10	M02	external-handoff-not-reacknowledged	no	no	000492	A	package/mtk/reset-boot-count/src/Makefile	makefile	supporting	boot:recovery:failsafe	recovery-boot-count-boundary	defer	Package-internal build file for reset-boot-count module; package necessity is not proven for direct 8X SD boot.	Review only if M10 keeps reset-boot-count after proving a storage/install bootcount need.	deferred after package boundary check	true-owner-gap	consider backfill or formal global handoff addendum before M10 implementation	Audit says reset-boot-count storage/recovery rows are deferred to M10 but not re-acknowledged by M10 artifacts.
M10	M02	external-handoff-not-reacknowledged	no	no	000493	A	package/mtk/reset-boot-count/src/reset-boot-count.c	source	supporting	boot:recovery:failsafe	recovery-boot-count-boundary	defer	Module resets MTK non-reset boot count registers via SMC, but no direct 8X SD boot evidence requires it.	Not part of M02 no-install boot. M10 owns any A/B or persistent recovery policy.	deferred after direct evidence check	true-owner-gap	consider backfill or formal global handoff addendum before M10 implementation	Audit says reset-boot-count storage/recovery rows are deferred to M10 but not re-acknowledged by M10 artifacts.
M10	M04	external-handoff-not-reacknowledged	no	no	000490	A	package/mtk/reset-boot-count/Makefile	makefile	supporting	openwrt:init:service	reset-boot-count-storage-init	defer	reset-boot-count only acts when a devicetree reset-boot-count flag exists; M02 already treated this as storage/boot-count policy, not SD/no-install or M04 wired.	M10 TODO: decide reset-boot-count package and bootcount semantics with persistent env/storage policy.	deferred with owner; no wired assumption	true-owner-gap	consider backfill or formal global handoff addendum before M10 implementation	Audit says reset-boot-count storage/recovery rows are deferred to M10 but not re-acknowledged by M10 artifacts.
M10	M04	external-handoff-not-reacknowledged	no	no	000491	A	package/mtk/reset-boot-count/files/reset-boot-count.init	unknown	supporting	openwrt:init:service	reset-boot-count-storage-init	defer	reset-boot-count only acts when a devicetree reset-boot-count flag exists; M02 already treated this as storage/boot-count policy, not SD/no-install or M04 wired.	M10 TODO: decide reset-boot-count package and bootcount semantics with persistent env/storage policy.	deferred with owner; no wired assumption	true-owner-gap	consider backfill or formal global handoff addendum before M10 implementation	Audit says reset-boot-count storage/recovery rows are deferred to M10 but not re-acknowledged by M10 artifacts.
M10	M04	external-handoff-not-reacknowledged	no	no	000492	A	package/mtk/reset-boot-count/src/Makefile	makefile	supporting	openwrt:init:service	reset-boot-count-storage-init	defer	reset-boot-count only acts when a devicetree reset-boot-count flag exists; M02 already treated this as storage/boot-count policy, not SD/no-install or M04 wired.	M10 TODO: decide reset-boot-count package and bootcount semantics with persistent env/storage policy.	deferred with owner; no wired assumption	true-owner-gap	consider backfill or formal global handoff addendum before M10 implementation	Audit says reset-boot-count storage/recovery rows are deferred to M10 but not re-acknowledged by M10 artifacts.
M10	M04	external-handoff-not-reacknowledged	no	no	000493	A	package/mtk/reset-boot-count/src/reset-boot-count.c	source	supporting	openwrt:init:service	reset-boot-count-storage-init	defer	reset-boot-count only acts when a devicetree reset-boot-count flag exists; M02 already treated this as storage/boot-count policy, not SD/no-install or M04 wired.	M10 TODO: decide reset-boot-count package and bootcount semantics with persistent env/storage policy.	deferred with owner; no wired assumption	true-owner-gap	consider backfill or formal global handoff addendum before M10 implementation	Audit says reset-boot-count storage/recovery rows are deferred to M10 but not re-acknowledged by M10 artifacts.
M11	M07	external-handoff-not-reacknowledged	no	no	000331	D	package/kernel/mac80211/patches/subsys/331-wifi-mac80211-use-vif-radio-mask-to-limit-ibss-scan-.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-deleted-openwrt-churn	defer	Patch-body/source presence check: target same-path missing; vendor deleted row limits IBSS scan through vif radio mask in ieee80211_request_ibss_scan. Target 25.12 has related radio-mask sources in mac80211 350, hostapd 370, and iw 310, but this exact IBSS-scan hunk is not same-path present.	M11 TODO: release/provenance validation must confirm whether target radio-mask implementation covers this IBSS scan limit. Do not replay as M07 just because same-path is missing; 000330 remains the M07 radio-mask comparison anchor.	No hidden minimalism: target same-path miss and related target radio-mask sources are named; defer is a provenance gap, not deletion-only.	true-owner-gap	consider backfill or formal global handoff addendum before M11 implementation	Audit says target-missing/deleted mac80211/hostapd churn rows could be missed by M11 release/provenance validation.
M11	M07	external-handoff-not-reacknowledged	no	no	000332	D	package/kernel/mac80211/patches/subsys/332-wifi-mac80211-use-vif-radio-mask-to-limit-chanctx-an.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-deleted-openwrt-churn	defer	Patch-body/source presence check: target same-path missing; vendor deleted row uses sdata->wdev.radio_mask to limit chanctx/radio selection in ieee80211_find_available_radio, ieee80211_link_reserve_chanctx, and _ieee80211_link_use_channel. Target 25.12 has related radio-mask logic in mac80211 350 but no same-path row.	M11 TODO: release/provenance validation must confirm whether target radio-mask chanctx behavior covers this hunk. M07 should not silently accept or replay broad radio-mask code outside the 000330 target comparison.	No hidden minimalism: exact chanctx/radio-mask semantics and target source gap are recorded.	true-owner-gap	consider backfill or formal global handoff addendum before M11 implementation	Audit says target-missing/deleted mac80211/hostapd churn rows could be missed by M11 release/provenance validation.
M11	M07	external-handoff-not-reacknowledged	no	no	000333	D	package/kernel/mac80211/patches/subsys/333-wifi-mac80211-remove-status-ampdu_delimiter_crc.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-deleted-openwrt-churn	defer	Patch-body/source presence check: target same-path missing; vendor deleted row removes status->ampdu_delimiter_crc from ieee80211_tx_info_clear_status, ieee80211_rx_status/radiotap-related structures, and monitor RX metadata. This is mac80211 monitor/status API churn, not direct 8X userspace policy.	M11 TODO: verify whether target mac80211 baseline already contains this status/radiotap API cleanup before release. No M07 runtime/AP behavior is claimed.	No hidden minimalism: disposition is based on target same-path miss plus concrete monitor/status API semantics, not deletion status alone.	true-owner-gap	consider backfill or formal global handoff addendum before M11 implementation	Audit says target-missing/deleted mac80211/hostapd churn rows could be missed by M11 release/provenance validation.
M11	M07	external-handoff-not-reacknowledged	no	no	000334	D	package/kernel/mac80211/patches/subsys/334-wifi-cfg80211-pass-net_device-to-.set_monitor_channel.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-deleted-openwrt-churn	defer	Patch-body/source presence check: target same-path missing; vendor deleted row passes net_device into cfg80211 .set_monitor_channel across cfg80211_ops, rdev ops, trace, libertas/wilc/mac80211 monitor/mesh channel paths. This is monitor API churn.	M11 TODO: verify target cfg80211 monitor-channel API provenance. Not an 8X AP/MLO/AFC migration row.	No hidden minimalism: monitor-channel API semantics and target source gap are explicit.	true-owner-gap	consider backfill or formal global handoff addendum before M11 implementation	Audit says target-missing/deleted mac80211/hostapd churn rows could be missed by M11 release/provenance validation.
M11	M07	external-handoff-not-reacknowledged	no	no	000335	D	package/kernel/mac80211/patches/subsys/335-wifi-mac80211-add-flag-to-opt-out-of-virtual-monitor.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-deleted-openwrt-churn	defer	Patch-body/source presence check: target same-path missing; vendor deleted row adds mac80211 flag to opt out of virtual monitor support, touching ieee80211_hw_flags, monitor options/channel, tx power, get_channel, chanctx bandwidth, and rx_monitor handling.	M11 TODO: verify target virtual-monitor behavior before release if monitor tooling matters. Not ordinary AP/MLO policy evidence.	No hidden minimalism: virtual-monitor semantics recorded; defer is release/provenance cleanup.	true-owner-gap	consider backfill or formal global handoff addendum before M11 implementation	Audit says target-missing/deleted mac80211/hostapd churn rows could be missed by M11 release/provenance validation.
M11	M07	external-handoff-not-reacknowledged	no	no	000336	D	package/kernel/mac80211/patches/subsys/336-wifi-cfg80211-add-monitor-SKIP_TX-flag.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-deleted-openwrt-churn	defer	Patch-body/source presence check: target same-path missing; vendor deleted row adds cfg80211/nl80211 monitor SKIP_TX flag in monitor_flags/mntr_flags policy and nl80211 monitor attribute parsing.	M11 TODO: validate target nl80211 monitor SKIP_TX provenance. This is monitor tooling/API behavior, not M07 AP runtime success.	No hidden minimalism: SKIP_TX API semantics are recorded rather than dropped from deletion status.	true-owner-gap	consider backfill or formal global handoff addendum before M11 implementation	Audit says target-missing/deleted mac80211/hostapd churn rows could be missed by M11 release/provenance validation.
M11	M07	external-handoff-not-reacknowledged	no	no	000337	D	package/kernel/mac80211/patches/subsys/337-wifi-mac80211-add-support-for-the-monitor-SKIP_TX-fl.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-deleted-openwrt-churn	defer	Patch-body/source presence check: target same-path missing; vendor deleted row wires monitor SKIP_TX into mac80211 local monitor flags, ieee80211_adjust_monitor_flags, ieee80211_tx_monitor, and TX status path.	M11 TODO: validate target monitor SKIP_TX implementation coverage; keep out of M07 AP/MLO migration decisions.	No hidden minimalism: TX monitor semantics and target same-path miss are explicit.	true-owner-gap	consider backfill or formal global handoff addendum before M11 implementation	Audit says target-missing/deleted mac80211/hostapd churn rows could be missed by M11 release/provenance validation.
M11	M07	external-handoff-not-reacknowledged	no	no	000338	D	package/kernel/mac80211/patches/subsys/338-wifi-mac80211-refactor-ieee80211_rx_monitor.patch	patch	review-only	wireless:mac80211:patch	M07-mac80211-deleted-openwrt-churn	defer	Patch-body/source presence check: target same-path missing; vendor deleted row refactors ieee80211_rx_monitor body. This is monitor RX internal cleanup/churn.	M11 TODO: compare target rx_monitor implementation only if monitor/release provenance requires it. No M07 feature acceptance depends on it.	No hidden minimalism: rx_monitor refactor role is recorded; not deletion-only.	true-owner-gap	consider backfill or formal global handoff addendum before M11 implementation	Audit says target-missing/deleted mac80211/hostapd churn rows could be missed by M11 release/provenance validation.
