owner_step	source_step	handoff_status	owner_step_tsv_has_file_id	owner_step_md_mentions_file_id	file_id	status	path	file_kind	route_classes	features	group	disposition	evidence	notes	minimalism_gate
M08	M00	external-handoff-not-reacknowledged	no	no	000973	A	target/linux/mediatek/patches-6.6/613-netfilter-optional-tcp-window-check.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds optional TCP window check; MTK mapping ties it to MT7988 HNAT unbind fix.	M08 owns HNAT/NAT/routing acceleration dependency review.	blind-audit correction; HNAT dependency not left as generic network-stack background
M08	M00	covered-by-owner-step-tsv	yes	yes	001017	A	target/linux/mediatek/patches-6.6/999-2700-crypto-add-eip197-inside-secure-support-for-kernel-6.6.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch changes Safexcel EIP197 firmware/cache/clock behavior; direct 8X inherits MT7988 EIP197 crypto node.	M08 owns crypto acceleration only if required and justified; no crypto migration decision in M00.	blind-audit correction; crypto acceleration review assigned to owner step without claiming requirement
M08	M00	covered-by-owner-step-tsv	yes	yes	001019	A	target/linux/mediatek/patches-6.6/999-2701-crypto-add-aead-3des-md5.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds Safexcel AEAD 3DES/MD5 algorithm support; direct 8X inherits MT7988 EIP197 crypto node.	M08 owns crypto acceleration only if required and justified; no crypto migration decision in M00.	blind-audit correction; crypto acceleration review assigned to owner step without claiming requirement
M08	M00	covered-by-owner-step-tsv	yes	yes	001037	A	target/linux/mediatek/patches-6.6/999-2720-net-ethernet-mtk_eth_soc-refactor-PSE-PPE-port-link-.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	external-handoff-not-reacknowledged	no	no	001048	A	target/linux/mediatek/patches-6.6/999-2730-net-pptp-bypass-seq-check.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch changes PPTP stack behavior and may interact with vendor HNAT/TOPS tunnel paths.	M08 must explicitly decide applicability; keep out of M00-only background.	independent audit correction; ambiguous offload dependency assigned to owner step
M08	M00	external-handoff-not-reacknowledged	no	no	001050	A	target/linux/mediatek/patches-6.6/999-2735-netfilter-nf_flow_table-support-hw-offload-through-v.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds nf_flow_table hardware offload through virtual interfaces.	M08 owns flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background
M08	M00	external-handoff-not-reacknowledged	no	no	001051	A	target/linux/mediatek/patches-6.6/999-2736-net-8021q-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds 8021q hardware flow table offload support.	M08 owns VLAN flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background
M08	M00	external-handoff-not-reacknowledged	no	no	001052	A	target/linux/mediatek/patches-6.6/999-2737-net-bridge-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds bridge hardware flow table offload support.	M08 owns bridge flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background
M08	M00	external-handoff-not-reacknowledged	no	no	001053	A	target/linux/mediatek/patches-6.6/999-2738-net-pppoe-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds PPPoE hardware flow table offload support.	M08 owns PPPoE flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background
M08	M00	external-handoff-not-reacknowledged	no	no	001054	A	target/linux/mediatek/patches-6.6/999-2739-net-dsa-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds DSA hardware flow table offload support.	M08 owns acceleration/offload; M05 must not depend on offload for basic DSA validation.	content-checked owner correction; no migrate decision in M00
M08	M00	external-handoff-not-reacknowledged	no	no	001055	A	target/linux/mediatek/patches-6.6/999-2740-net-macvlan-support-hardware-flow-table-offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds macvlan hardware flow table offload support.	M08 owns virtual-interface flow/offload dependency review.	independent audit correction; offload dependency not left as review-only background
M08	M00	covered-by-owner-step-tsv	yes	yes	001056	A	target/linux/mediatek/patches-6.6/999-2741-mtkhnat-add-support-for-virtual-interface-a.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001057	A	target/linux/mediatek/patches-6.6/999-2742-mtkhnat-tnl-interface-offload-check.patch.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001058	A	target/linux/mediatek/patches-6.6/999-2743-mtkhnat-ipv6-fix-pskb-expand-head-limitatio.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	external-handoff-not-reacknowledged	no	no	001059	A	target/linux/mediatek/patches-6.6/999-2744-mtk-gso-skb-headroom-copy.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch exports mtk_skb_headroom_copy hook used by vendor HNAT path.	M08 owns HNAT/offload dependency review.	independent audit correction; HNAT dependency not left as broad kernel background
M08	M00	covered-by-owner-step-tsv	yes	yes	001060	A	target/linux/mediatek/patches-6.6/999-2745-mtkhnat-add-mtkhnat-driver-support.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001062	A	target/linux/mediatek/patches-6.6/999-2746-mtkhnat-add-support-ppe-flow-check-interrupt.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001063	A	target/linux/mediatek/patches-6.6/999-2747-crypto-eth-inline.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch touches mtk_eth_soc.h and adds HNAT/TOPS tunnel descriptor helpers, despite crypto filename.	M08 owns tunnel/HNAT offload dependency review; filename polarity was misleading.	blind-audit correction; filename-only crypto classification rejected after hunk check
M08	M00	covered-by-owner-step-tsv	yes	yes	001087	A	target/linux/mediatek/patches-6.6/999-3000-netfilter-add-bridging-support-to-xt_FLOWOFFLOAD.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001088	A	target/linux/mediatek/patches-6.6/999-3001-net-ethernet-mtk_ppe-change-to-internal-ppe-debugfs.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	external-handoff-not-reacknowledged	no	no	001089	A	target/linux/mediatek/patches-6.6/999-3002-net-ethernet-mtk_ppe-keep-sp-in-the-info1.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001090	A	target/linux/mediatek/patches-6.6/999-3003-net-ethernet-mtk_ppe-change-to-internal-QoS-mode.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001091	A	target/linux/mediatek/patches-6.6/999-3004-netfilter-add-DSCP-learning-flow-to-xt_FLOWOFFLOAD.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001092	A	target/linux/mediatek/patches-6.6/999-3005-netfilter-add-DEV_PATH_MTK_WDMA-path-to-xt_FLOWOFFLO.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	external-handoff-not-reacknowledged	no	no	001093	A	target/linux/mediatek/patches-6.6/999-3006-netfilter-add-ftnetlink-support.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds ftnetlink support and touches nf_flow_table control-plane files.	M08 owns flow-table control-plane dependency review.	independent audit correction; flow-table dependency not left as review-only background
M08	M00	external-handoff-not-reacknowledged	no	no	001094	A	target/linux/mediatek/patches-6.6/999-3007-net-ethernet-mtk_ppe-add-roaming-handler.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	external-handoff-not-reacknowledged	no	no	001095	A	target/linux/mediatek/patches-6.6/999-3008-net-ethernet-mtk_ppe-enable-CS0_PIPE-and-SRH_CACHE_F.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	external-handoff-not-reacknowledged	no	no	001096	A	target/linux/mediatek/patches-6.6/999-3009-net-ethernet-mtk_ppe-fix-typo-for-enabling-MIB-cache.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	external-handoff-not-reacknowledged	no	no	001097	A	target/linux/mediatek/patches-6.6/999-3010-net-ethernet-mtk_ppe-dispatch-short-packets-a-high-p.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	external-handoff-not-reacknowledged	no	no	001098	A	target/linux/mediatek/patches-6.6/999-3011-net-ethernet-mtk_ppe-change-TCP-UDP-aging-out-time.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001099	A	target/linux/mediatek/patches-6.6/999-3012-net-ethernet-mtk_ppe-delete-ib2-mcast-bit-from-ppe-e.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001100	A	target/linux/mediatek/patches-6.6/999-3013-net-ethernet-mtk_ppe-add-PPE-cache-preserved-line-lo.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001101	A	target/linux/mediatek/patches-6.6/999-3014-netfilter-add-bridging-support-to-the-nft_flow_offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds bridging support to nft_flow_offload.	M08 owns nft flow/offload dependency review.	independent audit correction; nft offload dependency not left as review-only background
M08	M00	covered-by-owner-step-tsv	yes	yes	001102	A	target/linux/mediatek/patches-6.6/999-3015-netfilter-add-DEV_PATH_MTK_WDMA-path-to-nft_flow_offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001103	A	target/linux/mediatek/patches-6.6/999-3016-netfilter-add-DSCP-learning-flow-to-nft_flow_offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch adds DSCP learning flow to nft_flow_offload.	M08 owns nft flow/offload dependency review.	independent audit correction; nft offload dependency not left as review-only background
M08	M00	covered-by-owner-step-tsv	yes	yes	001104	A	target/linux/mediatek/patches-6.6/999-3017-netfilter-fix-memory-leak-issue-for-the-xt_FLOWOFFLOAD.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001105	A	target/linux/mediatek/patches-6.6/999-3018-netfilter-fix-memory-leak-issue-for-the-nft_flow_offload.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch fixes memory leak issue in nft_flow_offload.	M08 owns nft flow/offload dependency review.	independent audit correction; nft offload dependency not left as review-only background
M08	M00	external-handoff-not-reacknowledged	no	no	001106	A	target/linux/mediatek/patches-6.6/999-3019-net-ethernet-mtk_ppe-add-adaptive-PPPQ-mode.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001107	A	target/linux/mediatek/patches-6.6/999-3020-mtk-wed-add-dma-mask-limitation-and-GFP_DMA32-for-bo.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001108	A	target/linux/mediatek/patches-6.6/999-3021-fix-SER-case-call-trace-due-to-double-free-hwrro-buf.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001109	A	target/linux/mediatek/patches-6.6/999-3022-refactor-mtk_wed_assgin-not-base-on-pci-domain.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001110	A	target/linux/mediatek/patches-6.6/999-3023-fix-wdma-rx-hang-on-wed1-after-SER.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001111	A	target/linux/mediatek/patches-6.6/999-3024-Fix-reinsert-wifi-module-cause-memory-leak-issue.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch fixes Wi-Fi module reinsert memory leak in mtk_wed.c.	M08 owns WED runtime/offload dependency review.	independent audit correction; WED dependency not left as broad kernel background
M08	M00	covered-by-owner-step-tsv	yes	yes	001112	A	target/linux/mediatek/patches-6.6/999-3025-Fix-Eagle-mlo-tx-T.P-too-low-issue.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001113	A	target/linux/mediatek/patches-6.6/999-3026-mtk-wed-add-mt7992-hw-path-support.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001115	A	target/linux/mediatek/patches-6.6/999-3028-mtk-wed-add-hwpath-wmm-support.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001116	A	target/linux/mediatek/patches-6.6/999-3029-extended-wed-debugfs.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001117	A	target/linux/mediatek/patches-6.6/999-3030-Refactor-RRO_RX_D_DRV-init-flow.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001119	A	target/linux/mediatek/patches-6.6/999-3032-net-ethernet-mtk_wed-add-ppe-drop.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001121	A	target/linux/mediatek/patches-6.6/999-3034-net-ethernet-mtk_wed-add-WDMA-disable-flow-to-WiFi-L.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001122	A	target/linux/mediatek/patches-6.6/999-3034-refactor-mtk_wed_irq_get-to-avoid-wed-status-false-a.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M00	covered-by-owner-step-tsv	yes	yes	001123	A	target/linux/mediatek/patches-6.6/999-4100-mtk-tunnel-offload-support.patch	patch	review-only	dts:soc:base	acceleration-patch	defer	Patch affects acceleration/offload/WED/PPE/HNAT or tunnel offload.	M08 owns offload after base wired and Wi-Fi paths are correct.	context grouped; hardware files not dropped from filename alone
M08	M01	covered-by-owner-step-tsv	yes	yes	000052	M	package/kernel/linux/modules/netfilter.mk	unknown	primary	openwrt:package:kernel-modules	accel-module-boundary	defer	Adds `kmod-nf-flow-netlink` for netfilter flowtable netlink support.	Flowtable/offload behavior is acceleration scope, not M01 build skeleton.	deferred with owner
M08	M03	covered-by-owner-step-tsv	yes	yes	001060	A	target/linux/mediatek/patches-6.6/999-2745-mtkhnat-add-mtkhnat-driver-support.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	acceleration-hnat-patch	defer	Patch adds HNAT driver/DTS content and acceleration hooks, not board identity.	M08 TODO: review acceleration/offload after base wired and Wi-Fi behavior are stable.	acceleration boundary declared
M08	M03	external-handoff-not-reacknowledged	no	no	001120	A	target/linux/mediatek/patches-6.6/999-3033-dts-mt7987-wed-changes.patch	patch	primary,supporting	dts:board:base,dts:clock-reset:binding	non-8x-mt7987-reference	defer	MT7987 WED patch is not direct 8X authority for board identity, GPIO, or factory data.	M08 TODO: review MT7987 WED content only during acceleration/offload work; not direct 8X M03 evidence.	not 8X; WED deferred to M08
M08	M04	external-handoff-not-reacknowledged	no	no	000825	A	target/linux/mediatek/base-files/etc/init.d/pppq-ebl.init	unknown	supporting	openwrt:init:service	pppq-acceleration-init	defer	pppq-ebl init probes hnat/mtk_ppe debugfs and enables ebl; this is PPE/HNAT acceleration policy.	M08 TODO: review PPPQ/EBL init only after base wired and Wi-Fi paths are stable.	acceleration boundary declared
M08	M04	external-handoff-not-reacknowledged	no	no	000896	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/Makefile	makefile	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	covered-by-owner-step-tsv	yes	yes	000897	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	covered-by-owner-step-tsv	yes	yes	000898	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat.h	header	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	covered-by-owner-step-tsv	yes	yes	000899	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_debugfs.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	covered-by-owner-step-tsv	yes	yes	000900	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_mcast.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	external-handoff-not-reacknowledged	no	no	000901	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_mcast.h	header	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	covered-by-owner-step-tsv	yes	yes	000902	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_nf_hook.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	covered-by-owner-step-tsv	yes	yes	000903	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/hnat_stag.c	source	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	covered-by-owner-step-tsv	yes	yes	000904	A	target/linux/mediatek/files-6.6/drivers/net/ethernet/mediatek/mtk_hnat/nf_hnat_mtk.h	header	primary	network:mac:mtk-eth	hnat-driver-acceleration	defer	Files are MediaTek HNAT driver implementation under mtk_hnat; acceleration/offload is explicitly outside M04.	M08 TODO: review HNAT driver stack after base wired and Wi-Fi paths are stable.	HNAT deferred; no offload claim
M08	M04	covered-by-owner-step-tsv	yes	yes	001027	A	target/linux/mediatek/patches-6.6/999-2709-net-ethernet-mtk_eth_soc-add-rss-lro-reg.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001028	A	target/linux/mediatek/patches-6.6/999-2710-net-ethernet-mtk_eth_soc-add-rss-support.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	covered-by-owner-step-tsv	yes	yes	001029	A	target/linux/mediatek/patches-6.6/999-2711-net-ethernet-mtk_eth_soc-add-lro-support.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001030	A	target/linux/mediatek/patches-6.6/999-2712-net-ethernet-mtk_eth_soc-refactor-SER-monitor.patch	patch	primary	network:mac:mtk-eth	ser-monitor-runtime-robustness	defer	Patch refactors Ethernet SER monitor; this is runtime recovery/robustness and overlaps PPE/WED reset flows, not M04 default management config.	M08 TODO: review SER/reset monitor with acceleration and full runtime stress evidence.	runtime robustness deferred
M08	M04	covered-by-owner-step-tsv	yes	no	001035	A	target/linux/mediatek/patches-6.6/999-2717-net-ethernet-mtk_eth_soc-add-GLO_MEM-support-for-lro.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
M08	M04	external-handoff-not-reacknowledged	no	no	001036	A	target/linux/mediatek/patches-6.6/999-2719-net-ethernet-mtk_eth_soc-change-napi-poll-weight.patch	patch	primary	network:mac:mtk-eth	acceleration-performance-ppe-wed	defer	Patch is RSS/LRO/jumbo/QDMA/PSE/PPE/HNAT/WED/flow-offload or performance tuning, not required to define M04 LAN/WAN/MAC basics.	M08 TODO: review acceleration, offload, WED, PPE, PPPQ, and performance tuning after base wired and Wi-Fi behavior is stable.	acceleration/performance deferred explicitly
